File1,File2,RMSD
FMM2_2.mol,FMM2_59.mol,11.848813300704991
FMM2_2.mol,FMM2_60.mol,1.687082448973682
FMM2_2.mol,FMM2_61.mol,13.688064108230275
FMM2_2.mol,FMM2_62.mol,9.498489057251682
FMM2_2.mol,FMM2_63.mol,14.320930153111284
FMM2_2.mol,FMM2_64.mol,0.7330938195900767
FMM2_2.mol,FMM2_65.mol,2.6986146354620413
FMM2_2.mol,FMM2_66.mol,12.373963250562745
FMM2_2.mol,FMM2_67.mol,7.1025037833383635
FMM2_2.mol,FMM2_68.mol,10.329367121701626
FMM2_2.mol,FMM2_69.mol,13.094371661970838
FMM2_2.mol,FMM2_70.mol,12.258930624242883
FMM2_2.mol,FMM2_71.mol,3.9126066721495154
FMM2_2.mol,FMM2_72.mol,8.783648581404304
FMM2_2.mol,FMM2_73.mol,13.757103932023497
FMM2_2.mol,FMM2_74.mol,9.508843265402234
FMM2_2.mol,FMM2_75.mol,13.552027891561089
FMM2_2.mol,FMM2_76.mol,11.22038614205034
FMM2_2.mol,FMM2_77.mol,7.281265828137304
FMM2_2.mol,FMM2_78.mol,9.600104880753118
FMM2_2.mol,FMM2_79.mol,11.535675976579887
FMM2_2.mol,FMM2_80.mol,1.724466849418836
FMM2_2.mol,FMM2_81.mol,13.792610318548952
FMM2_2.mol,FMM2_82.mol,4.520896427273179
FMM2_2.mol,FMM2_83.mol,1.5547448805436352
FMM2_2.mol,FMM2_84.mol,12.760520851307062
FMM2_2.mol,FMM2_85.mol,3.587726911443357
FMM2_2.mol,FMM2_86.mol,4.801715697045743
FMM2_2.mol,FMM2_87.mol,11.023734049072099
FMM2_2.mol,FMM2_88.mol,13.650881273572868
FMM2_2.mol,FMM2_89.mol,4.865270872812677
FMM2_2.mol,FMM2_90.mol,13.282953933255687
FMM2_2.mol,FMM2_91.mol,13.05453429426519
FMM2_2.mol,FMM2_92.mol,11.328693278409359
FMM2_2.mol,FMM2_93.mol,12.792277267189643
FMM2_2.mol,FMM2_94.mol,13.598139075615492
FMM2_2.mol,FMM2_95.mol,12.398648678652133
FMM2_2.mol,FMM2_96.mol,11.24944536990975
FMM2_2.mol,FMM2_97.mol,11.247218531156548
FMM2_2.mol,FMM2_98.mol,10.51405112230337
FMM2_2.mol,FMM2_99.mol,7.7771601687811405
FMM2_2.mol,FMM2_100.mol,9.765450620053366
FMM2_3.mol,FMM2_4.mol,6.452271306348637
FMM2_3.mol,FMM2_5.mol,3.1926673021684806
FMM2_3.mol,FMM2_6.mol,13.424209288951683
FMM2_3.mol,FMM2_7.mol,2.3785398331657603
FMM2_3.mol,FMM2_8.mol,10.058110432738015
FMM2_3.mol,FMM2_9.mol,2.3965419213988097
FMM2_3.mol,FMM2_10.mol,11.128016116039376
FMM2_3.mol,FMM2_11.mol,8.76034922944427
FMM2_3.mol,FMM2_12.mol,10.667619081748496
FMM2_3.mol,FMM2_13.mol,2.1975381909438876
FMM2_3.mol,FMM2_14.mol,9.363658647353638
FMM2_3.mol,FMM2_15.mol,13.94012779671808
FMM2_3.mol,FMM2_16.mol,2.0136458593460054
FMM2_3.mol,FMM2_17.mol,5.033422146515877
FMM2_3.mol,FMM2_18.mol,7.513275946761825
FMM2_3.mol,FMM2_19.mol,12.956881629252178
FMM2_3.mol,FMM2_20.mol,12.58734473204566
FMM2_3.mol,FMM2_21.mol,8.219515207568222
FMM2_3.mol,FMM2_22.mol,12.448225561890657
FMM2_3.mol,FMM2_23.mol,7.821469904971799
FMM2_3.mol,FMM2_24.mol,5.328104727974364
FMM2_3.mol,FMM2_25.mol,13.71626270750312
FMM2_3.mol,FMM2_26.mol,13.371056989755326
FMM2_3.mol,FMM2_27.mol,1.9621400848819968
FMM2_3.mol,FMM2_28.mol,9.684745506900564
FMM2_3.mol,FMM2_29.mol,12.682542108741448
FMM2_3.mol,FMM2_30.mol,13.921789018106526
FMM2_3.mol,FMM2_31.mol,13.790298092364695
FMM2_3.mol,FMM2_32.mol,1.1570307361745213
FMM2_3.mol,FMM2_33.mol,1.9579482882198564
FMM2_3.mol,FMM2_34.mol,12.578408278439847
FMM2_3.mol,FMM2_35.mol,2.462519745935875
FMM2_3.mol,FMM2_36.mol,14.34588254701584
FMM2_3.mol,FMM2_37.mol,7.057781060593342
FMM2_3.mol,FMM2_38.mol,13.734175509094042
FMM2_3.mol,FMM2_39.mol,10.56652396811549
FMM2_3.mol,FMM2_40.mol,12.834521325831037
FMM2_3.mol,FMM2_41.mol,7.574223548821241
FMM2_3.mol,FMM2_42.mol,6.831372181992803
FMM2_3.mol,FMM2_43.mol,8.809325847310202
FMM2_3.mol,FMM2_44.mol,8.406141269364378
FMM2_3.mol,FMM2_45.mol,14.025378510460202
FMM2_3.mol,FMM2_46.mol,1.8003487497915263
FMM2_3.mol,FMM2_47.mol,3.3791227265188093
FMM2_3.mol,FMM2_48.mol,14.038676885955036
FMM2_3.mol,FMM2_49.mol,8.494543830815733
FMM2_3.mol,FMM2_50.mol,3.3801351625244673
FMM2_3.mol,FMM2_51.mol,12.387999008408732
FMM2_3.mol,FMM2_52.mol,8.833745985711442
FMM2_3.mol,FMM2_53.mol,5.784008731524388
FMM2_3.mol,FMM2_54.mol,14.011929170662036
FMM2_3.mol,FMM2_55.mol,13.830535089764137
FMM2_3.mol,FMM2_56.mol,9.067804067636834
FMM2_3.mol,FMM2_57.mol,12.218527826322928
FMM2_3.mol,FMM2_58.mol,5.5741663321951656
FMM2_3.mol,FMM2_59.mol,4.085564400145619
FMM2_3.mol,FMM2_60.mol,10.424757125406932
FMM2_3.mol,FMM2_61.mol,10.201528300625702
FMM2_3.mol,FMM2_62.mol,13.976046372531584
FMM2_3.mol,FMM2_63.mol,10.644893164467161
FMM2_3.mol,FMM2_64.mol,10.134114752421914
FMM2_3.mol,FMM2_65.mol,8.530409047217297
FMM2_3.mol,FMM2_66.mol,5.0215883419186635
FMM2_3.mol,FMM2_67.mol,5.446900417172921
FMM2_3.mol,FMM2_68.mol,1.1948252682015252
FMM2_3.mol,FMM2_69.mol,8.544967882544826
FMM2_3.mol,FMM2_70.mol,13.860874474288078
FMM2_3.mol,FMM2_71.mol,7.856380666912128
FMM2_3.mol,FMM2_72.mol,13.849364599114182
FMM2_3.mol,FMM2_73.mol,10.022353868807759
FMM2_3.mol,FMM2_74.mol,2.039386057806055
FMM2_3.mol,FMM2_75.mol,9.45450756641284
FMM2_3.mol,FMM2_76.mol,14.561933337621864
FMM2_3.mol,FMM2_77.mol,13.714307366303455
FMM2_3.mol,FMM2_78.mol,14.273512615522307
FMM2_3.mol,FMM2_79.mol,3.4945522603359334
FMM2_3.mol,FMM2_80.mol,9.07817061908786
FMM2_3.mol,FMM2_81.mol,10.099904941801713
FMM2_3.mol,FMM2_82.mol,7.568063178376473
FMM2_3.mol,FMM2_83.mol,9.583855973481548
FMM2_3.mol,FMM2_84.mol,6.290957758276823
FMM2_3.mol,FMM2_85.mol,11.03039094497793
FMM2_3.mol,FMM2_86.mol,7.5337766104817785
FMM2_3.mol,FMM2_87.mol,15.064210403646399
FMM2_3.mol,FMM2_88.mol,9.270531251582584
FMM2_3.mol,FMM2_89.mol,7.334332703887509
FMM2_3.mol,FMM2_90.mol,9.356256646129806
FMM2_3.mol,FMM2_91.mol,7.0911374121936985
FMM2_3.mol,FMM2_92.mol,3.053726396020413
FMM2_3.mol,FMM2_93.mol,13.142496426689545
FMM2_3.mol,FMM2_94.mol,8.87559294664861
FMM2_3.mol,FMM2_95.mol,13.3707138342024
FMM2_3.mol,FMM2_96.mol,2.709022431380484
FMM2_3.mol,FMM2_97.mol,2.9593223442952707
FMM2_3.mol,FMM2_98.mol,2.060893327101971
FMM2_3.mol,FMM2_99.mol,13.996512989740367
FMM2_3.mol,FMM2_100.mol,14.300015004792805
FMM2_4.mol,FMM2_5.mol,7.236069132064356
FMM2_4.mol,FMM2_6.mol,11.34222687055495
FMM2_4.mol,FMM2_7.mol,5.147128800603303
FMM2_4.mol,FMM2_8.mol,12.827804558614645
FMM2_4.mol,FMM2_9.mol,5.173884905151237
FMM2_4.mol,FMM2_10.mol,13.732900521455392
FMM2_4.mol,FMM2_11.mol,3.6094584350434857
FMM2_4.mol,FMM2_12.mol,13.121624733994683
FMM2_4.mol,FMM2_13.mol,5.397946960481844
FMM2_4.mol,FMM2_14.mol,4.246048086067453
FMM2_4.mol,FMM2_15.mol,12.104265110927654
FMM2_4.mol,FMM2_16.mol,5.445047552552873
FMM2_4.mol,FMM2_17.mol,7.895493670581327
FMM2_4.mol,FMM2_18.mol,10.19935356803035
FMM2_4.mol,FMM2_19.mol,9.027795565080686
FMM2_4.mol,FMM2_20.mol,9.541589731540363
FMM2_4.mol,FMM2_21.mol,10.989629389960616
FMM2_4.mol,FMM2_22.mol,8.029316817085006
FMM2_4.mol,FMM2_23.mol,2.5109678721342705
FMM2_4.mol,FMM2_24.mol,1.8752372970813491
FMM2_4.mol,FMM2_25.mol,11.158561471456023
FMM2_4.mol,FMM2_26.mol,14.274464613990201
FMM2_4.mol,FMM2_27.mol,7.382709366050965
FMM2_4.mol,FMM2_28.mol,4.447986090265692
FMM2_4.mol,FMM2_29.mol,8.526796651711297
FMM2_4.mol,FMM2_30.mol,13.609765451464206
FMM2_4.mol,FMM2_31.mol,14.468413351507243
FMM2_4.mol,FMM2_32.mol,6.305954722138769
FMM2_4.mol,FMM2_33.mol,5.793518035796115
FMM2_4.mol,FMM2_34.mol,13.631247433967976
FMM2_4.mol,FMM2_35.mol,6.840574466031962
FMM2_4.mol,FMM2_36.mol,13.82924094063064
FMM2_4.mol,FMM2_37.mol,9.765777509745655
FMM2_4.mol,FMM2_38.mol,14.216173032603384
FMM2_4.mol,FMM2_39.mol,13.044203503833266
FMM2_4.mol,FMM2_40.mol,9.180806668464522
FMM2_4.mol,FMM2_41.mol,10.088601651028686
FMM2_4.mol,FMM2_42.mol,9.382182275291198
FMM2_4.mol,FMM2_43.mol,3.5979734122293747
FMM2_4.mol,FMM2_44.mol,11.194819657688782
FMM2_4.mol,FMM2_45.mol,11.917655951190607
FMM2_4.mol,FMM2_46.mol,6.060780035888999
FMM2_4.mol,FMM2_47.mol,3.7762574490342757
FMM2_4.mol,FMM2_48.mol,14.096794969686277
FMM2_4.mol,FMM2_49.mol,3.268159395486483
FMM2_4.mol,FMM2_50.mol,3.7834995120958053
FMM2_4.mol,FMM2_51.mol,9.095676781856312
FMM2_4.mol,FMM2_52.mol,3.481545450464439
FMM2_4.mol,FMM2_53.mol,0.824806962065387
FMM2_4.mol,FMM2_54.mol,14.333530373262578
FMM2_4.mol,FMM2_55.mol,14.253526869548773
FMM2_4.mol,FMM2_56.mol,11.986631442883285
FMM2_4.mol,FMM2_57.mol,8.791981665965391
FMM2_4.mol,FMM2_58.mol,8.321591249506827
FMM2_4.mol,FMM2_59.mol,2.8998027309069117
FMM2_4.mol,FMM2_60.mol,12.950660219046636
FMM2_4.mol,FMM2_61.mol,5.588121058996485
FMM2_4.mol,FMM2_62.mol,13.50382060129813
FMM2_4.mol,FMM2_63.mol,5.7794122568663955
FMM2_4.mol,FMM2_64.mol,12.865872039318472
FMM2_4.mol,FMM2_65.mol,11.471536955817477
FMM2_4.mol,FMM2_66.mol,1.8112881274341586
FMM2_4.mol,FMM2_67.mol,8.1948911306548
FMM2_4.mol,FMM2_68.mol,6.223025932904814
FMM2_4.mol,FMM2_69.mol,3.4170870593486327
FMM2_4.mol,FMM2_70.mol,11.336759491602434
FMM2_4.mol,FMM2_71.mol,10.68622754982858
FMM2_4.mol,FMM2_72.mol,13.768566572927577
FMM2_4.mol,FMM2_73.mol,5.385607355443516
FMM2_4.mol,FMM2_74.mol,7.2496862662749795
FMM2_4.mol,FMM2_75.mol,4.418719065033829
FMM2_4.mol,FMM2_76.mol,13.016320129848559
FMM2_4.mol,FMM2_77.mol,14.371676398891417
FMM2_4.mol,FMM2_78.mol,14.017764959872133
FMM2_4.mol,FMM2_79.mol,3.6615889725357786
FMM2_4.mol,FMM2_80.mol,12.013737115169816
FMM2_4.mol,FMM2_81.mol,5.487902022950451
FMM2_4.mol,FMM2_82.mol,10.237770885369232
FMM2_4.mol,FMM2_83.mol,12.314455240873997
FMM2_4.mol,FMM2_84.mol,0.21066195912384797
FMM2_4.mol,FMM2_85.mol,13.110299050111621
FMM2_4.mol,FMM2_86.mol,9.996313877008076
FMM2_4.mol,FMM2_87.mol,14.074502676473974
FMM2_4.mol,FMM2_88.mol,4.215692206636401
FMM2_4.mol,FMM2_89.mol,9.964969006716354
FMM2_4.mol,FMM2_90.mol,4.174030762078033
FMM2_4.mol,FMM2_91.mol,1.3824930232265453
FMM2_4.mol,FMM2_92.mol,4.227129849490379
FMM2_4.mol,FMM2_93.mol,9.963188350762707
FMM2_4.mol,FMM2_94.mol,3.661587688491285
FMM2_4.mol,FMM2_95.mol,10.548597876010868
FMM2_4.mol,FMM2_96.mol,4.504349221828807
FMM2_4.mol,FMM2_97.mol,4.378546552416548
FMM2_4.mol,FMM2_98.mol,6.024068943761939
FMM2_4.mol,FMM2_99.mol,14.491216502200553
FMM2_4.mol,FMM2_100.mol,13.902765726627528
FMM2_5.mol,FMM2_6.mol,13.210601719024238
FMM2_5.mol,FMM2_7.mol,4.47938583231502
FMM2_5.mol,FMM2_8.mol,8.71189138456302
FMM2_5.mol,FMM2_9.mol,4.505872180176396
FMM2_5.mol,FMM2_10.mol,10.235293596236888
FMM2_5.mol,FMM2_11.mol,9.358178971262262
FMM2_5.mol,FMM2_12.mol,9.510155275621075
FMM2_5.mol,FMM2_13.mol,3.711275261404415
FMM2_5.mol,FMM2_14.mol,10.071023262455494
FMM2_5.mol,FMM2_15.mol,13.615967926776
FMM2_5.mol,FMM2_16.mol,3.6170458677411137
FMM2_5.mol,FMM2_17.mol,2.6427015232150075
FMM2_5.mol,FMM2_18.mol,5.458757596883457
FMM2_5.mol,FMM2_19.mol,13.026558295368265
FMM2_5.mol,FMM2_20.mol,12.475237702739536
FMM2_5.mol,FMM2_21.mol,6.383006203839079
FMM2_5.mol,FMM2_22.mol,12.653435622024952
FMM2_5.mol,FMM2_23.mol,8.64224585084782
FMM2_5.mol,FMM2_24.mol,6.474564991672171
FMM2_5.mol,FMM2_25.mol,13.451112264152982
FMM2_5.mol,FMM2_26.mol,12.803290686367903
FMM2_5.mol,FMM2_27.mol,2.749369306363502
FMM2_5.mol,FMM2_28.mol,10.450106426804123
FMM2_5.mol,FMM2_29.mol,12.673317148043385
FMM2_5.mol,FMM2_30.mol,13.57757642373932
FMM2_5.mol,FMM2_31.mol,13.307974961195645
FMM2_5.mol,FMM2_32.mol,2.897868528738668
FMM2_5.mol,FMM2_33.mol,3.483492989864908
FMM2_5.mol,FMM2_34.mol,12.122464272863883
FMM2_5.mol,FMM2_35.mol,1.3656341419944882
FMM2_5.mol,FMM2_36.mol,14.162848978577722
FMM2_5.mol,FMM2_37.mol,4.863721415754915
FMM2_5.mol,FMM2_38.mol,13.373883914287829
FMM2_5.mol,FMM2_39.mol,9.366899739512162
FMM2_5.mol,FMM2_40.mol,12.7765453923269
FMM2_5.mol,FMM2_41.mol,5.775319035210709
FMM2_5.mol,FMM2_42.mol,4.7092452663239115
FMM2_5.mol,FMM2_43.mol,9.407207843336792
FMM2_5.mol,FMM2_44.mol,6.598721976731887
FMM2_5.mol,FMM2_45.mol,13.732007579191162
FMM2_5.mol,FMM2_46.mol,4.123316536638179
FMM2_5.mol,FMM2_47.mol,5.061233412366254
FMM2_5.mol,FMM2_48.mol,13.914831346714852
FMM2_5.mol,FMM2_49.mol,8.64733212924678
FMM2_5.mol,FMM2_50.mol,5.074217747932251
FMM2_5.mol,FMM2_51.mol,12.33409250394959
FMM2_5.mol,FMM2_52.mol,9.249891018190112
FMM2_5.mol,FMM2_53.mol,6.711064411768457
FMM2_5.mol,FMM2_54.mol,13.708123338397927
FMM2_5.mol,FMM2_55.mol,13.487288962012252
FMM2_5.mol,FMM2_56.mol,7.389904617224693
FMM2_5.mol,FMM2_57.mol,12.217953179806411
FMM2_5.mol,FMM2_58.mol,3.3534917022313184
FMM2_5.mol,FMM2_59.mol,5.555728587853966
FMM2_5.mol,FMM2_60.mol,9.182467939626184
FMM2_5.mol,FMM2_61.mol,10.41523619284271
FMM2_5.mol,FMM2_62.mol,13.657988821803022
FMM2_5.mol,FMM2_63.mol,11.216421254356598
FMM2_5.mol,FMM2_64.mol,8.814267162283102
FMM2_5.mol,FMM2_65.mol,6.669297531191875
FMM2_5.mol,FMM2_66.mol,6.22733089023085
FMM2_5.mol,FMM2_67.mol,3.0653919345269327
FMM2_5.mol,FMM2_68.mol,3.723490071215171
FMM2_5.mol,FMM2_69.mol,9.15002254784825
FMM2_5.mol,FMM2_70.mol,13.625739262216117
FMM2_5.mol,FMM2_71.mol,5.727971448167483
FMM2_5.mol,FMM2_72.mol,13.476693117272992
FMM2_5.mol,FMM2_73.mol,10.268398191705982
FMM2_5.mol,FMM2_74.mol,2.7362981347014808
FMM2_5.mol,FMM2_75.mol,10.03853424549402
FMM2_5.mol,FMM2_76.mol,14.323911820500006
FMM2_5.mol,FMM2_77.mol,13.232375082772098
FMM2_5.mol,FMM2_78.mol,14.020403695717036
FMM2_5.mol,FMM2_79.mol,5.177680622732721
FMM2_5.mol,FMM2_80.mol,7.423478435583729
FMM2_5.mol,FMM2_81.mol,10.35633133354756
FMM2_5.mol,FMM2_82.mol,5.542093854996617
FMM2_5.mol,FMM2_83.mol,8.147105744395672
FMM2_5.mol,FMM2_84.mol,7.111091310577602
FMM2_5.mol,FMM2_85.mol,10.182471625466514
FMM2_5.mol,FMM2_86.mol,5.639675162463011
FMM2_5.mol,FMM2_87.mol,14.921390066340932
FMM2_5.mol,FMM2_88.mol,9.998248848198916
FMM2_5.mol,FMM2_89.mol,5.260280301217061
FMM2_5.mol,FMM2_90.mol,9.50020772086774
FMM2_5.mol,FMM2_91.mol,7.742791598335544
FMM2_5.mol,FMM2_92.mol,4.9029084753952095
FMM2_5.mol,FMM2_93.mol,12.971878390557633
FMM2_5.mol,FMM2_94.mol,9.628568519047128
FMM2_5.mol,FMM2_95.mol,13.14075509550623
FMM2_5.mol,FMM2_96.mol,4.116263721059897
FMM2_5.mol,FMM2_97.mol,4.860526511273067
FMM2_5.mol,FMM2_98.mol,3.7751750198515226
FMM2_5.mol,FMM2_99.mol,13.550202401601963
FMM2_5.mol,FMM2_100.mol,14.03711567313937
FMM2_6.mol,FMM2_7.mol,13.44955064388159
FMM2_6.mol,FMM2_8.mol,11.766157791601357
FMM2_6.mol,FMM2_9.mol,13.495339325012406
FMM2_6.mol,FMM2_10.mol,11.51449771468386
FMM2_6.mol,FMM2_11.mol,9.676074094530628
FMM2_6.mol,FMM2_12.mol,10.815863749890916
FMM2_6.mol,FMM2_13.mol,13.589406849478637
FMM2_6.mol,FMM2_14.mol,8.974804343950332
FMM2_6.mol,FMM2_15.mol,1.9405906835911781
FMM2_6.mol,FMM2_16.mol,13.51389598653514
FMM2_6.mol,FMM2_17.mol,12.163705260313613
